time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,Appl:Electricity [kW](Hourly),Total:Electricity [kW](Hourly),hour,weekday,month
2013-07-14 14:00:00,1.93544485907,0.0211779083011,0.0,0.0,0.803530804945,0.236367248847,1.03989805379,0.236367248847,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.207493962597,0.0,5.1516889290766,14,6,7
2013-07-14 15:00:00,2.08729355472,0.0250497538101,0.0,0.0,0.818159914641,0.245653530227,1.06381344487,0.245653530227,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.233399817181,0.0,5.4924598383469,15,6,7
2013-07-14 16:00:00,2.27996776196,0.0304314474939,0.0,0.0,0.792304724503,0.240357502165,1.03266222667,0.240357502165,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.290530576232,0.0,5.846742700249401,16,6,7
2013-07-14 17:00:00,2.3120224392,0.0330393670687,0.0,0.0,0.711100527685,0.22180985884,0.932910386524,0.22180985884,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.344843589279,0.0,5.765160490830599,17,6,7
2013-07-14 18:00:00,2.24115233489,0.0341031237373,0.0,0.0,0.626074442176,0.195179013096,0.821253455272,0.195179013096,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.354957389054,0.0,5.5161962618817,18,6,7
2013-07-14 19:00:00,2.27881112027,0.0352755437216,0.0,0.0,0.544940945956,0.171097612683,0.716038558639,0.171097612683,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.322862541844,0.0,5.463389955582199,19,6,7
2013-07-14 20:00:00,2.32695393814,0.0344519901717,0.0,0.0,0.48604475272,0.152553939805,0.638598692526,0.152553939805,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.284211901955,0.0,5.4628684987777,20,6,7
2013-07-14 21:00:00,1.92315866687,0.0298137823315,0.0,0.0,0.38918215591,0.123193046619,0.51237520253,0.123193046619,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.225985853796,0.0,4.4950553652169996,21,6,7
2013-07-14 22:00:00,1.45170359276,0.0259076220912,0.0,0.0,0.295873646652,0.0936473371294,0.389520983781,0.0936473371294,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.163562480919,0.0,3.3958391285266,22,6,7
2013-07-14 23:00:00,0.986143146844,0.0214295496636,0.0,0.0,0.210778320179,0.0667096145276,0.277487934707,0.0667096145276,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.0957132719096,0.0,2.3212693925868,23,6,7
2013-07-15 00:00:00,0.776384941291,0.0197309704668,0.0,0.0,0.156057553041,0.0493892582691,0.20544681131,0.0493892582691,0.0930534849346,0.0200461887526,0.0875042465431,0.286457420712,0.0672327890387,0.0,1.8106929226279997,0,0,7
2013-07-15 01:00:00,0.65479516938,0.0195022055919,0.0,0.0,0.112161140559,0.035740089609,0.147901230168,0.035740089609,0.0609660549092,0.0131337069726,0.0743281826877,0.283136175255,0.0586858193878,0.0,1.4960898641292002,1,0,7
2013-07-15 02:00:00,0.609319477315,0.0192276877419,0.0,0.0,0.0854556456688,0.0272308907611,0.11268653643,0.0272308907611,0.0609660549092,0.0131337069726,0.0655928820049,0.279150680706,0.0611456162931,0.0,1.3611400695637,2,0,7
2013-07-15 03:00:00,0.603163778665,0.0185013592638,0.0,0.0,0.0605401899069,0.019440706438,0.079980896345,0.019440706438,0.0609660549092,0.0131337069726,0.0762719894816,0.268605726378,0.0875614045791,0.0,1.3076065193772,3,0,7
2013-07-15 04:00:00,0.78025581538,0.0206460299668,0.0,0.0,0.0693211832673,0.0220896946171,0.0914108778844,0.0220896946171,0.0641747963185,0.013824954979,0.0895570515125,0.299742402542,0.204901732143,0.0,1.6780142332277,4,0,7
2013-07-15 05:00:00,1.14759566471,0.0238544573383,0.0,0.0,0.0797105594267,0.0254030025585,0.105113561985,0.0254030025585,0.0898447275923,0.0193549373138,0.146457255179,0.346322870084,0.42385831256,0.0,2.4329183513061,5,0,7
2013-07-15 06:00:00,1.47206627752,0.0253471481476,0.0,0.0,0.137887771695,0.0432778403168,0.181165612012,0.0432778403168,0.147602041092,0.0317973945638,0.230459913765,0.367993996695,0.481403319393,0.0,3.1622791555169996,6,0,7
2013-07-15 07:00:00,1.47354651967,0.0214295496636,0.0,0.0,0.185160579272,0.0566673520982,0.241827931371,0.0566673520982,0.112305869658,0.0241936630612,0.3023400993,0.311117668235,0.465117288042,0.0,3.2503738724691997,7,0,7
2013-07-15 08:00:00,1.50814605831,0.0182382796576,0.0,0.0,0.27902970915,0.0828688298568,0.361898539007,0.0828688298568,0.0609660549092,0.0131337069726,0.37588557592,0.264786294102,0.414831887399,0.0,3.462653765141,8,0,7
2013-07-15 09:00:00,1.65710047226,0.0186672137982,0.0,0.0,0.428304302966,0.124576663411,0.552880966377,0.124576663411,0.0513398386481,0.0110599629534,0.39768547199,0.271013629335,0.356476602955,0.0,3.9936817881047006,9,0,7
2013-07-15 10:00:00,1.71716874711,0.0186729329201,0.0,0.0,0.502077047552,0.146101521551,0.648178569102,0.146101521551,0.0513398386481,0.0110599629534,0.413557851125,0.271096660471,0.30529186481,18.3463550488,22.577001566593598,10,0,7
2013-07-15 11:00:00,1.82381586745,0.018358381217,0.0,0.0,0.633451375878,0.180307885074,0.813759260952,0.180307885074,0.0513398386481,0.0110599629534,0.398337606996,0.266529947967,0.26614524993,105.163605702,109.8070189641395,11,0,7
2013-07-15 12:00:00,1.98154128099,0.018993203745,0.0,0.0,0.798339450078,0.222050310113,1.02038976019,0.222050310113,0.0513398386481,0.0110599629534,0.363033202508,0.275746404112,0.243328112575,105.693760879,110.9016327150255,12,0,7
2013-07-15 13:00:00,2.09979948286,0.0200626795356,0.0,0.0,0.917139101298,0.257785939999,1.1749250413,0.257785939999,0.0513398386481,0.0110599629534,0.333756918092,0.291273226626,0.220800495241,48.011051987,53.6467806135521,13,0,7
2013-07-15 14:00:00,2.23709626622,0.0211779083011,0.0,0.0,1.00015568981,0.287615304076,1.28777099389,0.287615304076,0.0513398386481,0.0110599629534,0.338603715702,0.307464298231,0.224213456793,0.0,6.054112738700599,14,0,7
2013-07-15 15:00:00,2.39794313539,0.0250497538101,0.0,0.0,1.02065943713,0.296998674817,1.31765811195,0.296998674817,0.0545485720908,0.011751212676,0.379378049552,0.3636763776,0.254286811517,0.0,6.4189488113499,15,0,7
2013-07-15 16:00:00,2.75396413418,0.0304314474939,0.0,0.0,1.12291405467,0.322763659699,1.44567771437,0.322763659699,0.0641747963185,0.013824954979,0.45567446099,0.441808676988,0.316159530534,0.0,7.290157089921399,16,0,7
2013-07-15 17:00:00,2.83971300049,0.0330393670687,0.0,0.0,1.08145820818,0.310832859857,1.39229106803,0.310832859857,0.102679677296,0.0221199259069,0.417464300526,0.479670875204,0.378843153526,0.0,7.368945295941599,17,0,7
2013-07-15 18:00:00,2.72341219001,0.0341031237373,0.0,0.0,0.95359111196,0.277271706482,1.23086281844,0.277271706482,0.195733082565,0.0421661146594,0.349528380947,0.495114666582,0.393363126812,0.0,6.972418028676699,18,0,7
2013-07-15 19:00:00,2.73859716047,0.0352755437216,0.0,0.0,0.855822930945,0.248727773672,1.10455070462,0.248727773672,0.352961395685,0.0760372463776,0.316986698499,0.512136049552,0.359281065742,0.0,6.849104342956199,19,0,7
2013-07-15 20:00:00,2.63123315491,0.0344519901717,0.0,0.0,0.671630524644,0.205408647045,0.877039171689,0.205408647045,0.510189629138,0.109908395258,0.302828610822,0.500179565905,0.314443782094,0.0,6.362722118721701,20,0,7
2013-07-15 21:00:00,2.14439397612,0.0298137823315,0.0,0.0,0.519631337162,0.161744611389,0.681375948551,0.161744611389,0.426762336565,0.0919359436595,0.244907227988,0.432841314253,0.249927205107,0.0,5.145078294515001,21,0,7
2013-07-15 22:00:00,1.6002714789,0.0259076220912,0.0,0.0,0.386348904651,0.121160298783,0.507509203434,0.121160298783,0.295204002519,0.0635947891276,0.162581133687,0.376131048066,0.178607302062,0.0,3.8384760821037998,22,0,7
2013-07-15 23:00:00,1.06701906634,0.0214295496636,0.0,0.0,0.263076916721,0.0832151687365,0.346292085458,0.0832151687365,0.154019476112,0.0331798974413,0.104554581517,0.311117668235,0.101211357576,0.0,2.5683309365369005,23,0,7
2013-07-16 00:00:00,0.830669028718,0.0197309704668,0.0,0.0,0.197789002771,0.0620210552226,0.259810057993,0.0620210552226,0.0930534849346,0.0200461887526,0.0875042465431,0.286457420712,0.0671536297823,0.0,1.9862561411186,0,1,7
2013-07-16 01:00:00,0.703100754147,0.0195022055919,0.0,0.0,0.149411467173,0.046850438715,0.196261905887,0.046850438715,0.0609660549092,0.0131337069726,0.0743281826877,0.283136175255,0.058630728435,0.0,1.6521720584883999,1,1,7
2013-07-16 02:00:00,0.65306510711,0.0192276877419,0.0,0.0,0.119135671941,0.0373569008333,0.156492572775,0.0373569008333,0.0609660549092,0.0131337069726,0.0655928820049,0.279150680706,0.0610852097424,0.0,1.5025633755696,2,1,7
2013-07-16 03:00:00,0.634814021219,0.0185013592638,0.0,0.0,0.0847603754001,0.0269941041381,0.111754479538,0.0269941041381,0.0609660549092,0.0131337069726,0.0762719894816,0.268605726378,0.0874380639391,0.0,1.4102339853775998,3,1,7
2013-07-16 04:00:00,0.800282348342,0.0206460299668,0.0,0.0,0.0848120991105,0.0270110269187,0.111823126029,0.0270110269187,0.0641747963185,0.013824954979,0.0895570515125,0.299742402542,0.20451601696,0.0,1.7434008795976998,4,1,7
2013-07-16 05:00:00,1.19413510414,0.0238544573383,0.0,0.0,0.116120126469,0.0364144881343,0.152534614603,0.0364144881343,0.0898447275923,0.0193549373138,0.146457255179,0.346322870084,0.422976699367,0.0,2.584429768355,5,1,7
2013-07-16 06:00:00,1.5389223812,0.0253471481476,0.0,0.0,0.191195952439,0.0578614377065,0.249057390146,0.0578614377065,0.147602041092,0.0317973945638,0.230459913765,0.367993996695,0.480367644936,0.0,3.3784667383973996,6,1,7
2013-07-16 07:00:00,1.56939922957,0.0214295496636,0.0,0.0,0.261874880322,0.0768223692625,0.338697249584,0.0768223692625,0.112305869658,0.0241936630612,0.3023400993,0.311117668235,0.464100679732,0.0,3.5591036276508,7,1,7
2013-07-16 08:00:00,1.6277542793,0.0182382796576,0.0,0.0,0.374807966768,0.107616453842,0.48242442061,0.107616453842,0.0609660549092,0.0131337069726,0.37588557592,0.264786294102,0.413914226784,0.0,3.8471437127074,8,1,7
2013-07-16 09:00:00,1.76299305763,0.0186672137982,0.0,0.0,0.512405183797,0.14715756828,0.659562752077,0.14715756828,0.0513398386481,0.0110599629534,0.39768547199,0.271013629335,0.35568740263,0.0,4.3347296494186995,9,1,7
2013-07-16 10:00:00,1.85102869092,0.0186729329201,0.0,0.0,0.611084244471,0.171622223824,0.782706468294,0.171622223824,0.0513398386481,0.0110599629534,0.413557851125,0.271096660471,0.304623909432,0.0,4.6584150068826,10,1,7
2013-07-16 11:00:00,1.91342797508,0.018358381217,0.0,0.0,0.705718875922,0.198227587476,0.903946463399,0.198227587476,0.0513398386481,0.0110599629534,0.398337606996,0.266529947967,0.265570155116,56.4513679143,61.3821122965505,11,1,7
2013-07-16 12:00:00,2.06376591737,0.018993203745,0.0,0.0,0.865635410103,0.237492847655,1.10312825776,0.237492847655,0.0513398386481,0.0110599629534,0.363033202508,0.275746404112,0.242814251389,98.38586510399999,103.85636724789849,12,1,7
2013-07-16 13:00:00,2.18601359255,0.0200626795356,0.0,0.0,0.990011760679,0.271585812415,1.26159757309,0.271585812415,0.0513398386481,0.0110599629534,0.333756918092,0.291273226626,0.220342073134,0.0,5.908629250138101,13,1,7
2013-07-16 14:00:00,2.20031291683,0.0211779083011,0.0,0.0,0.969552792614,0.281898818588,1.2514516112,0.281898818588,0.0513398386481,0.0110599629534,0.338603715702,0.307464298231,0.223749490098,0.0,5.938510171753601,14,1,7
2013-07-16 15:00:00,2.45633101618,0.0250497538101,0.0,0.0,1.07476048527,0.301817527321,1.37657801259,0.301817527321,0.0545485720908,0.011751212676,0.379378049552,0.3636763776,0.253754791667,0.0,6.599463326077901,15,1,7
2013-07-16 16:00:00,2.72229905554,0.0304314474939,0.0,0.0,1.09901903064,0.31565540664,1.41467443728,0.31565540664,0.0641747963185,0.013824954979,0.45567446099,0.441808676988,0.315497728991,0.0,7.1887154025004,16,1,7
2013-07-16 17:00:00,2.68126910991,0.0330393670687,0.0,0.0,0.949991590291,0.284641522938,1.23463311323,0.284641522938,0.102679677296,0.0221199259069,0.417464300526,0.479670875204,0.378057217748,0.0,6.868208223056601,17,1,7
2013-07-16 18:00:00,2.51017171,0.0341031237373,0.0,0.0,0.778360837492,0.240070928796,1.01843176629,0.240070928796,0.195733082565,0.0421661146594,0.349528380947,0.495114666582,0.392553698959,0.0,6.2963052388237,18,1,7
2013-07-16 19:00:00,2.50171440713,0.0352755437216,0.0,0.0,0.662263325963,0.206146270367,0.868409596331,0.206146270367,0.352961395685,0.0760372463776,0.316986698499,0.512136049552,0.358539420683,0.0,6.0966162246761995,19,1,7
2013-07-16 20:00:00,2.51165024713,0.0344519901717,0.0,0.0,0.578169956718,0.179935348803,0.75810530552,0.179935348803,0.510189629138,0.109908395258,0.302828610822,0.500179565905,0.31379474049,0.0,5.979149138758699,20,1,7
2013-07-16 21:00:00,2.08173566724,0.0298137823315,0.0,0.0,0.472254244784,0.146960352337,0.619214597121,0.146960352337,0.426762336565,0.0919359436595,0.244907227988,0.432841314253,0.249430247656,0.0,4.942816066272,21,1,7
2013-07-16 22:00:00,1.55866203522,0.0259076220912,0.0,0.0,0.354935626013,0.111290210653,0.466225836666,0.111290210653,0.295204002519,0.0635947891276,0.162581133687,0.376131048066,0.178281225153,0.0,3.7041037398488,22,1,7
2013-07-16 23:00:00,1.0407654507,0.0214295496636,0.0,0.0,0.243253693386,0.0769358629332,0.320189556319,0.0769358629332,0.154019476112,0.0331798974413,0.104554581517,0.311117668235,0.101060271077,0.0,2.4834418703172996,23,1,7
2013-07-17 00:00:00,0.783697713626,0.0197309704668,0.0,0.0,0.166648254358,0.0530694587549,0.219717713113,0.0530694587549,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0642216836459,0.0,1.8432695695863999,0,2,7
2013-07-17 01:00:00,0.661306601337,0.0195022055919,0.0,0.0,0.120825154455,0.0384768787567,0.159302033212,0.0384768787567,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0564076867283,0.0,1.5232503202349,1,2,7
2013-07-17 02:00:00,0.613041294232,0.0192276877419,0.0,0.0,0.0911873511497,0.0290386947443,0.120226045894,0.0290386947443,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0586933279171,0.0,1.377931016844,2,2,7
2013-07-17 03:00:00,0.609136285118,0.0185013592638,0.0,0.0,0.0710132279571,0.022614297892,0.0936275258491,0.022614297892,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0825584371428,0.0,1.3363717532407,3,2,7
2013-07-17 04:00:00,0.769833691203,0.0206460299668,0.0,0.0,0.0759781977019,0.0240300319404,0.100008229642,0.0240300319404,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.189978948809,0.0,1.6677076739553998,4,2,7
2013-07-17 05:00:00,1.11538288368,0.0238544573383,0.0,0.0,0.0895450443034,0.0283218985247,0.117866942828,0.0283218985247,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.389517662905,0.0,2.3841650660552,5,2,7
2013-07-17 06:00:00,1.40653408595,0.0253471481476,0.0,0.0,0.135217499082,0.0424019563013,0.177619455384,0.0424019563013,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.440578646374,0.0,3.026792731736,6,2,7
2013-07-17 07:00:00,1.3989392662,0.0214295496636,0.0,0.0,0.184862170776,0.0565226453535,0.24138481613,0.0565226453535,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.423390450713,0.0,3.100571543551801,7,2,7
2013-07-17 08:00:00,1.43931225305,0.0182382796576,0.0,0.0,0.290537992953,0.0852298947451,0.375767887698,0.0852298947451,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.377159791912,0.0,3.3412165681985995,8,2,7
2013-07-17 09:00:00,1.67469838504,0.0186672137982,0.0,0.0,0.510133117306,0.143194154358,0.653327271663,0.143194154358,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.324544439743,0.0,4.1479414099027,9,2,7
2013-07-17 10:00:00,1.74487645168,0.0186729329201,0.0,0.0,0.590618720173,0.1640915102,0.754710230373,0.1640915102,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.278956667627,0.0,4.410583576851599,10,2,7
2013-07-17 11:00:00,1.82864145119,0.018358381217,0.0,0.0,0.695783603841,0.193333653694,0.889117257534,0.193333653694,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.243423343185,0.0,4.7414481948285,11,2,7
2013-07-17 12:00:00,1.9236051189,0.018993203745,0.0,0.0,0.802727802133,0.223051832991,1.02577963512,0.223051832991,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.223590108071,59.1656104062,64.26400131585851,12,2,7
2013-07-17 13:00:00,2.10066326423,0.0200626795356,0.0,0.0,0.967444805,0.265375361076,1.23282016608,0.265375361076,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.202894724012,59.158240929,64.8611816641541,13,2,7
2013-07-17 14:00:00,2.28427302144,0.0211779083011,0.0,0.0,1.09077995153,0.29919077674,1.38997072827,0.29919077674,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.206249450483,0.0,6.2622414561836,14,2,7
2013-07-17 15:00:00,2.47441351925,0.0250497538101,0.0,0.0,1.13655380887,0.315797538665,1.45235134754,0.315797538665,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.231981879045,0.0,6.725381678515899,15,2,7
2013-07-17 16:00:00,2.75286334402,0.0304314474939,0.0,0.0,1.1736732,0.333666100377,1.50733930038,0.333666100377,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.288749084576,0.0,7.3605195362844,16,2,7
2013-07-17 17:00:00,2.73797307774,0.0330393670687,0.0,0.0,1.05450230148,0.306460598396,1.36096289988,0.306460598396,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.342741714462,0.0,7.129765020816598,17,2,7
2013-07-17 18:00:00,2.56099601774,0.0341031237373,0.0,0.0,0.881640116635,0.261600485904,1.14324060254,0.261600485904,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.352813924639,0.0,6.5442922476597,18,2,7
2013-07-17 19:00:00,2.54465797804,0.0352755437216,0.0,0.0,0.757158581715,0.226679015274,0.983837596988,0.226679015274,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.320910361267,0.0,6.318464112065199,19,2,7
2013-07-17 20:00:00,2.52746352235,0.0344519901717,0.0,0.0,0.645521421638,0.19530256497,0.840823986608,0.19530256497,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.28249619209,0.0,6.108861586452701,20,2,7
2013-07-17 21:00:00,2.06989265295,0.0298137823315,0.0,0.0,0.504827132958,0.155592110831,0.660419243788,0.155592110831,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.224675798621,0.0,4.968966442852,21,2,7
2013-07-17 22:00:00,1.53776964172,0.0259076220912,0.0,0.0,0.362728223257,0.113726765654,0.476454988911,0.113726765654,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.162694524749,0.0,3.6749846601008,22,2,7
2013-07-17 23:00:00,1.04394408284,0.0214295496636,0.0,0.0,0.255572343716,0.0801290521451,0.335701395861,0.0801290521451,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.0953007467503,0.0,2.5085041633494995,23,2,7
2013-07-18 00:00:00,0.818473863263,0.0197309704668,0.0,0.0,0.194147775932,0.0604088936109,0.254556669543,0.0604088936109,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0641588768533,0.0,1.9550002601467995,0,3,7
2013-07-18 01:00:00,0.688293015941,0.0195022055919,0.0,0.0,0.141856379653,0.0444757150479,0.186332094701,0.0444757150479,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0563640398427,0.0,1.6102520472227,1,3,7
2013-07-18 02:00:00,0.630886715477,0.0192276877419,0.0,0.0,0.104933225263,0.0331868369346,0.138120062198,0.0331868369346,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0586447328591,0.0,1.4356640178289,2,3,7
2013-07-18 03:00:00,0.627647339606,0.0185013592638,0.0,0.0,0.0852697610673,0.0269680269806,0.112237788048,0.0269680269806,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0824592294321,0.0,1.3963578535043,3,3,7
2013-07-18 04:00:00,0.79161285692,0.0206460299668,0.0,0.0,0.0929559129377,0.0291446493701,0.122100562308,0.0291446493701,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.18966578186,0.0,1.7384729554845997,4,3,7
2013-07-18 05:00:00,1.14229598802,0.0238544573383,0.0,0.0,0.110764779825,0.0347293253197,0.145494105144,0.0347293253197,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.388803604925,0.0,2.4720258638428003,5,3,7
2013-07-18 06:00:00,1.44047931,0.0253471481476,0.0,0.0,0.162355015867,0.0500437375606,0.212398753427,0.0500437375606,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.439744572373,0.0,3.1371042591315996,6,3,7
2013-07-18 07:00:00,1.44052720115,0.0214295496636,0.0,0.0,0.218401633907,0.0653828729093,0.283784506816,0.0653828729093,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.422578694972,0.0,3.2350073316894004,7,3,7
2013-07-18 08:00:00,1.50645388815,0.0182382796576,0.0,0.0,0.344695321902,0.0989431747499,0.443638496651,0.0989431747499,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.376430818064,0.0,3.5570837273622,8,3,7
2013-07-18 09:00:00,1.56371102188,0.0186672137982,0.0,0.0,0.418713618525,0.124252501163,0.542966119687,0.124252501163,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.323918228558,0.0,3.7966638784107003,9,3,7
2013-07-18 10:00:00,1.67044344683,0.0186729329201,0.0,0.0,0.528437645852,0.152370278596,0.680807924448,0.152370278596,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.2784259687,13.083441105399999,17.2595351350206,10,3,7
2013-07-18 11:00:00,1.79680245769,0.018358381217,0.0,0.0,0.669687398102,0.188046950737,0.857734348839,0.188046950737,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.242967258382,109.237707504,113.8788081001775,11,3,7
2013-07-18 12:00:00,1.92223351863,0.018993203745,0.0,0.0,0.800125440362,0.224691364842,1.0248168052,0.224691364842,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.223181337723,93.3714436507,98.4677680617515,12,3,7
2013-07-18 13:00:00,2.05892142018,0.0200626795356,0.0,0.0,0.930230396889,0.261212954648,1.19144335154,0.261212954648,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.202529694504,22.206989954,27.780907780089102,13,3,7
2013-07-18 14:00:00,2.2935785291,0.0211779083011,0.0,0.0,1.09835479145,0.301287813985,1.39964260543,0.301287813985,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.205883080991,0.0,6.292621385921599,14,3,7
2013-07-18 15:00:00,2.51603654545,0.0250497538101,0.0,0.0,1.17274805796,0.321647154863,1.49439521282,0.321647154863,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.231561039954,0.0,6.8565212123909,15,3,7
2013-07-18 16:00:00,2.90012423823,0.0304314474939,0.0,0.0,1.29892028773,0.356207302243,1.65512758998,0.356207302243,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.288221689192,0.0,7.8253708161724,16,3,7
2013-07-18 17:00:00,2.81420177084,0.0330393670687,0.0,0.0,1.11704204599,0.320771677439,1.43781372343,0.320771677439,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.342119584019,0.0,7.373384309619598,17,3,7
2013-07-18 18:00:00,2.55863697089,0.0341031237373,0.0,0.0,0.876265371099,0.265250600101,1.1415159712,0.265250600101,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.352179509132,0.0,6.5414996368207,18,3,7
2013-07-18 19:00:00,2.54571708173,0.0352755437216,0.0,0.0,0.756539477519,0.228935042352,0.985474519872,0.228935042352,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.32033254207,0.0,6.3244752694022,19,3,7
2013-07-18 20:00:00,2.58961462391,0.0344519901717,0.0,0.0,0.696810293615,0.206672583295,0.90348287691,0.206672583295,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.281988403341,0.0,6.3071926981927,20,3,7
2013-07-18 21:00:00,2.15321243226,0.0298137823315,0.0,0.0,0.572704823586,0.171421999716,0.744126823302,0.171421999716,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.224287998416,0.0,5.2351434698690005,21,3,7
2013-07-18 22:00:00,1.58312824652,0.0259076220912,0.0,0.0,0.398173775093,0.123896699009,0.522070474103,0.123896699009,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.16243764435,0.0,3.8214872882398,22,3,7
2013-07-18 23:00:00,1.09879715952,0.0214295496636,0.0,0.0,0.298636453131,0.0920397635063,0.390676216637,0.0920397635063,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.0951790026567,0.0,2.6850958488492997,23,3,7
2013-07-19 00:00:00,0.84921825353,0.0197309704668,0.0,0.0,0.217640629851,0.0677196313928,0.285360261243,0.0677196313928,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0640996754191,0.0,2.0546033701623996,0,4,7
2013-07-19 01:00:00,0.710871156324,0.0195022055919,0.0,0.0,0.159076744079,0.049875205144,0.208951949223,0.049875205144,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0563223257036,0.0,1.6834276726067998,1,4,7
2013-07-19 02:00:00,0.657326785109,0.0192276877419,0.0,0.0,0.125315949447,0.0392901480127,0.164606097459,0.0392901480127,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0585987672294,0.0,1.5211335034323998,2,4,7
2013-07-19 03:00:00,0.642772782943,0.0185013592638,0.0,0.0,0.0968315483676,0.0306246574806,0.127456205848,0.0306246574806,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0823662549693,0.0,1.4454837884788,3,4,7
2013-07-19 04:00:00,0.797114685355,0.0206460299668,0.0,0.0,0.097164863516,0.0307300933542,0.12789495687,0.0307300933542,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.189373215732,0.0,1.7568564509001,4,4,7
2013-07-19 05:00:00,1.17302497332,0.0238544573383,0.0,0.0,0.134911755465,0.0419803624082,0.176892117873,0.0419803624082,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.388134577495,0.0,2.5721328842588003,5,4,7
2013-07-19 06:00:00,1.49643023032,0.0253471481476,0.0,0.0,0.207127958823,0.0620027341987,0.269130693022,0.0620027341987,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.438963553103,0.0,3.3176970360088003,6,4,7
